origin_product_no,seller_management_code,status_type,name
12543619994,515411,SALE,"스타워즈 The Clone Wars 랜덤 뱃지 13종"
12539714014,515374,SALE,"디즈니 가방에 쏙 화장, 공구놀이 2 style"
12539709028,515373,OUTOFSTOCK,"디즈니 토이트롤리"
12539702773,515376,SALE,"디즈니 리버시블 인형목베개 2 style"
12539675739,515370,OUTOFSTOCK,"디즈니 미키 극세사 팬츠 블루 2 size"
12539675400,515371,SUSPENSION,"디즈니 미키 피치기모 파자마 세트"
12523875261,515301,SALE,"[디즈니] 마미허그 소프트워싱 프린세스 극세사 낮잠이불 100x130 핑크"
12523875123,515308,SALE,"[디즈니] 스웰 미키앤프렌즈 알러지케어 극세사 낮잠이불 100x130 베이지"
12523868879,515298,SALE,"[디즈니] 미키와친구들 캐치볼세트"
12523866812,515294,SALE,"[디즈니] 곰돌이 푸 아동 변기커버"
12523861651,515319,SALE,"[디즈니] 아크릴 수세미 푸 피그렛"
12523861333,515321,SALE,"[디즈니] 양면스폰지 수세미 푸 꿀단지"
12523860365,515304,SALE,"[디즈니] 스웰 미키앤프렌즈 알러지케어 극세사 차렵이불 150x200 베이지"
12523854417,515322,SALE,"[디즈니] 엘사 라운드 워터 텀블러 250ML"
12523853249,515292,SALE,"[디즈니] 푸우 룸 슬리퍼 190mm 옐로우"
12523853070,515297,SALE,"[디즈니] 미키 룸 슬리퍼 190mm 아이보리"
12523851361,515293,SALE,"[디즈니] 세탁건조기 양모볼 4P세트"
12523850081,515289,SALE,"[디즈니] 바퀴달려 이동이 편한 세탁 바구니 S 42L"
12523849932,515305,SALE,"[디즈니] 사각 세탁 햄퍼 BLUE 미키마우스"
12523842531,515295,SALE,"[디즈니] 홀리데이 러기지 네임택 미니"
12523842372,515303,SALE,"[디즈니] 홀리데이 러기지 네임택 미키"
12523840022,515299,OUTOFSTOCK,"[디즈니] 분리수거백 3P세트 위니더푸 30x30x60cm"
12523839901,515300,OUTOFSTOCK,"[디즈니] 핑크 분리수거백 2P세트 미니마우스 30x30x38cm"
12523839674,515302,OUTOFSTOCK,"[디즈니] 블루 분리수거백 2P세트 미키마우스 30x30x38cm"
12523838505,515320,SALE,"[디즈니] 레디백 12형 푸우와 친구들 스티커 세트"
12523836020,515291,SALE,"[디즈니] 푸우 백팩"
12523816239,515307,SALE,"[디즈니] 푸우 허니 크로스백"
12523816039,515290,SALE,"[디즈니] 마리 크로스백"
12523813226,515309,OUTOFSTOCK,"[디즈니] 푸 슬라이딩 지퍼백 소 35매"
12523813038,515310,OUTOFSTOCK,"[디즈니] NEW 미키 이중 지퍼백 초소형 60매"
12523812772,515311,SALE,"[디즈니] 푸 슬라이딩 지퍼백 대 15매"
12523812631,515312,SALE,"[디즈니] 푸 슬라이딩 지퍼백 중 23매"
12523812487,515313,OUTOFSTOCK,"[디즈니] NEW 미키 이중 지퍼백 중 40매"
12523812281,515314,OUTOFSTOCK,"[디즈니] NEW 미키 이중 지퍼백 소 50매"
12523812057,515315,SALE,"[디즈니] 푸 슬라이딩 지퍼백 특대 12매"
12523811895,515316,SALE,"[디즈니] 푸 슬라이딩 지퍼백 롱 20매"
12523811636,515317,OUTOFSTOCK,"[디즈니] NEW 미키 이중 지퍼백 롱 30매"
12523808128,515288,SALE,"[디즈니] 미키 체커보드 규조토 발매트 GREEN 40x60cm"
12523807849,515306,SALE,"[디즈니] 디즈니 프린세스 반원 발매트 38x68cm"
12523807539,515318,SALE,"[디즈니] 디즈니 곰돌이 푸 타월 발매트"
12518687740,515259,SALE,"디즈니 겨울왕국2 블랭킷(S) / FRO5848"
12514172699,515250,SUSPENSION,"스티치 2026 캘린더 패브릭포스터 M"
12513731208,515251,SUSPENSION,"토이스토리 2026 캘린더 패브릭포스터 M"
12513457959,515248,SUSPENSION,"주토피아1 2026 캘린더 패브릭포스터 M"
12513457501,515247,SUSPENSION,"인사이드아웃 2026 캘린더 패브릭포스터 M"
12513454532,515246,OUTOFSTOCK,"디즈니 레이스드레스(겨울왕국 안나) / DH9WOE01"
12512500101,515210,SALE,"[디즈니] 미키&미니_우드 펜 수납함"
12512499357,515223,SALE,"[디즈니] 미키 우드 트레이"
12512497072,515220,SALE,"주문제작 [디즈니] 미키_케이크 스탠드 접시"
12512489427,515218,SALE,"[디즈니] 미키_K-헤리티지 디퓨저 (노리개 증정)"
12512488738,515219,SALE,"[디즈니] K-헤리티지_도자기 고블렛잔"
12512485880,515225,SALE,"[디즈니] 미키와 친구들_비스포크 무드등(선물포장)"
12512397178,515233,SALE,"릴팡 디즈니 키요더블컬러핸들컵L(푸) / DB8252"
12512391322,515234,SALE,"디즈니 머리보호배낭(푸우) / PF0SFYTC"
12512390481,515232,SALE,"디즈니 레인부츠(푸우)/DT8XFT15"
12512389571,515236,SALE,"릴팡 디즈니 미니스탠딩 리본핀"
12512377660,515237,SALE,"릴팡 디즈니 미니헤어밴드 DT8XHA01"
12512377531,515235,SALE,"릴팡 디즈니 프로즌 헤어밴드 / DT8XHA02 / PK"
12512376590,515238,SALE,"디즈니 미니스마일수면조끼/DT8FVT02"
12512375944,515243,SALE,"디즈니 도널드 상하복/DH8FXS02"
12512375846,515244,SALE,"디즈니 데이지상하복/DH8FXS01"
12512350092,515245,SALE,"디즈니 겨울왕국 오리지널드레스(엘사)/DH9SOE05"
12512350026,515241,SALE,"디즈니 우리아이 첫 기념일 코스튬 4P세트(미키)"
12512349894,515242,SALE,"디즈니 우디 코스튬상하복/DH8FXS03"
12512349768,515240,SALE,"디즈니 우리아이 첫 기념일 코스튬 4P세트(미니)"
12512349690,515239,SALE,"디즈니 겨울왕국2 쥬얼리 코스튬드레스(안나) / DH9WOE05"
12512348078,515231,SALE,"디즈니 우리아이 첫 기념일 코스튬 4P세트(푸우)"
12512344607,515182,SALE,"디즈니 미키_한복 보부상가방"
12509120552,515175,SALE,"[디즈니] 인사이드아웃_속마음 티셔츠 (기쁨이)"
12508842243,515186,SALE,"[디즈니] k-헤리티지_책갈피"
12508794529,515178,SALE,"[디즈니] 인사이드아웃_속마음 티셔츠 (부럽이)"
12508794386,515176,SALE,"디즈니] 인사이드아웃_속마음 티셔츠 (불안이)"
12508794278,515165,SALE,"[디즈니] 인사이드아웃_속마음 티셔츠 (슬픔이)"
12508794154,515164,SALE,"[디즈니] 인사이드아웃_속마음 티셔츠 (버럭이)"
12508646534,515162,SALE,"[디즈니] K-헤리티지_파이핑 노리개 스크런치"
12508641119,515163,SALE,"[디즈니] 코코_우드 기타 키링"
12508430310,515183,SALE,"[디즈니] 미키_K-헤리티지 우드 마그넷 세트"
12496825046,515128,SALE,"디즈니 마블 스파이더맨 입체 뱃지"
12496824903,515131,SALE,"디즈니 미키와 친구들 그라데이션 뱃지 5종"
12496824650,515136,SALE,"디즈니 토이스토리 단면뱃지 9종"
12492148679,515132,SALE,"디즈니 미키와 친구들 무빙키링 미니&데이지"
12492148400,515133,SALE,"디즈니 미키와 친구들 금속 무빙뱃지 미키마우스"
12492146310,515135,SALE,"디즈니 주토피아 단면뱃지 5종"
12492146140,515129,SALE,"디즈니 마블 스파이더맨 행잉 뱃지"
12483221435,514897,SALE,"디즈니 미키와 친구들 족자 네임택 2종"
12481347661,515053,SALE,"스타워즈 EP.5_트랜스포트 메탈 뱃지 5종"
12481282967,515052,SALE,"디즈니 마블 스파이더맨 단면뱃지 3종"
12429794215,514908,SUSPENSION,"디즈니 마블 스파이더맨 단면뱃지 3종"
12421239072,514904,SALE,"디즈니 토이스토리 랜덤 무빙뱃지 키링"
12421238136,514903,SALE,"디즈니 이상한 나라의 앨리스_체셔_회전 뱃지"
12421238043,514902,SALE,"디즈니 이상한 나라의 앨리스_앨리스_회전 뱃지"
12421237911,514905,SALE,"디즈니 이상한 나라의 앨리스_체셔_체인 뱃지"
12421237809,514906,SALE,"디즈니 마블 스파이더맨 단면뱃지-Gingerbread"
12420476137,514907,SALE,"디즈니 머펫 개구리(커밋) 인형키링_10cm"
12408709628,514871,SALE,"[버터샵] 스윗파티 설리번 형태 펜 파우치"
12408704776,514872,SUSPENSION,"[버터샵] 스윗파티 랏소 포슬포슬 페이스 볼펜"
12408704624,514873,SALE,"[버터샵] 스윗파티 설리번 포슬포슬 페이스 볼펜"
12408704517,514874,SALE,"[버터샵] 스윗파티 에일리언 포슬포슬 페이스 볼펜"
12408704311,514875,SALE,"[버터샵] 스윗파티 설리번 피규어 3색 볼펜"
12408704183,514876,SALE,"[버터샵] 스윗파티 에일리언 피규어 3색 볼펜"
12408704020,514877,SALE,"[버터샵] 스윗파티 설리번 와펜 볼펜"
12408703886,514878,SALE,"[버터샵] 스윗파티 에일리언 와펜 볼펜"
12408703695,514879,SALE,"[버터샵] 스윗파티 랏소 와펜 볼펜"
12408699882,514869,SALE,"[버터샵] 스윗파티 에일리언 포토카드 키링"
12408699771,514870,SALE,"[버터샵] 스윗파티 랏소 포토카드 키링"
12408699581,514868,SALE,"[버터샵] 스윗파티 설리번 미니키링"
12408699404,514867,SUSPENSION,"[버터샵] 스윗파티 당황이 미니키링"
12408699259,514866,SUSPENSION,"[버터샵] 스윗파티 슬픔이 미니키링"
12408699109,514865,SALE,"[버터샵] 스윗파티 랏소 미니키링"
12408698948,514864,SALE,"[버터샵] 스윗파티 에일리언 미니키링"
12408696545,514860,SALE,"[버터샵] 스윗파티 에일리언 메모리폼 원형 방석 D40"
12408695977,514859,SALE,"[버터샵] 스윗파티 에일리언 메모리폼 등쿠션"
12408694831,514863,SALE,"[버터샵] 스윗파티 에일리언 반원형 발매트"
12408694111,514861,SALE,"[버터샵] 스윗파티 설리번 에일리언 커플 세안밴드 FREE"
12408693970,514862,SALE,"[버터샵] 스윗파티 슬픔이 당황이 커플 세안밴드 FREE"
12408692321,514858,SALE,"[버터샵] 스윗파티 랏소 마켓백 미니+파우치 핑크"
12408692206,514857,SALE,"[버터샵] 스윗파티 설리번 마켓백 미니+파우치 블루"
12408692060,514856,OUTOFSTOCK,"[버터샵] 스윗파티 에일리언 마켓백 미니+파우치 그린"
12386420707,514638,SUSPENSION,"디즈니 스티치_아크릴 키링 세트"
12373090001,514750,SUSPENSION,"[1+1] 디즈니 스티치 캐릭터 패브릭포스터 M 8종"
12373089760,514751,SUSPENSION,"[1+1] 디즈니 스티치 패턴 패브릭포스터 M 7종"
12373089514,514752,SUSPENSION,"[1+1] 디즈니 미키마우스 올드포스터 패브릭포스터 M"
12373089287,514760,SUSPENSION,"[1+1] 디즈니 미키마우스 힐링라이프 패브릭포스터 M"
12373087710,514761,SUSPENSION,"[1+1] 디즈니 미키마우스 힐링라이프 종이포스터 A2"
12373067413,514753,SUSPENSION,"[1+1] 디즈니 스티치 캐릭터 종이포스터 A2 8종"
12373067170,514754,SUSPENSION,"[1+1] 디즈니 스티치 패턴 종이포스터 A2 7종"
12373066995,514755,SUSPENSION,"[1+1] 디즈니 미키마우스 올드포스터 A2 9종"
12373065252,514759,SUSPENSION,"[1+1] 디즈니 미키마우스 올드포스터 스위치가리개 9"
12373064241,514756,SUSPENSION,"[1+1] 디즈니 스티치 캐릭터 스위치 가리개 8종"
12373064065,514757,SUSPENSION,"[1+1] 디즈니 스티치 패턴 스위치 가리개 7종"
12373063943,514758,SUSPENSION,"[1+1] 디즈니 스티치 패턴 스위치 가리개 7종"
12372073189,514749,SUSPENSION,"[1+1] 주토피아 2026 캘린더 패브릭포스터 M"
12372072484,514748,SUSPENSION,"[1+1] 인사이드아웃 2026 캘린더 패브릭포스터 M"
12370985744,514729,SUSPENSION,"디즈니 스티치 젤펜 세트 1+1"
12370984984,514731,SUSPENSION,"디즈니 스티치 젤펜+수첩 세트"
12370984280,514730,SUSPENSION,"디즈니 스티치 캐릭터 수첩 1+1"
12370867623,514716,SUSPENSION,"마블 패턴 패션시트 앞좌석 2P + 마블 암막 선쉐이드"
12370867456,514718,SUSPENSION,"마블히어로 논슬립 통풍시트커버 + 마블 암막 선쉐이드"
12370865973,514717,SUSPENSION,"마블 캐릭터 어린이 보조 카시트 + 마블 암막 선쉐이드"
12370864949,514720,SUSPENSION,"마블히어로 논슬립 통풍방석 + 마블 암막 선쉐이드"
12366464262,514723,SUSPENSION,"마블히어로 논슬립 실리콘 핸들커버 + 마블암막 선쉐이드"
12366461155,514721,SUSPENSION,"마블히어로 파워핸들 + 마블 암막 선쉐이드"
12366436737,514654,SUSPENSION,"[1+1]디즈니 깎지 않는 연필 자이 탄소펜"
12366429282,514727,SUSPENSION,"마텔 겨울왕국 패션돌 엘사인형 + 디즈니 시계"
12366429121,514728,SUSPENSION,"마텔 겨울왕국 패션돌 안나2 인형 + 디즈니 시계"
12366428943,514726,SUSPENSION,"마텔 디즈니프린세스 패션돌 라푼젤 + 디즈니 시계"
12366428822,,SUSPENSION,"마텔 디즈니프린세스 패션돌 신데렐라 +디즈니 시계"
12366428676,514725,SUSPENSION,"마텔 디즈니프린세스 패션돌 신데렐라 +디즈니 시계"
12366236006,514652,SUSPENSION,"디즈니 미키앤프렌즈_빅 아크릴 키링 세트"
12366235509,514653,SUSPENSION,"디즈니 미키앤프렌즈_쪼꼬미 아크릴 키링 세트"
12366233741,514672,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 글로벌씰 울트라슬림핏 케이스"
12366233625,514673,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 네이쳐 우드 케이스"
12366233529,514677,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 매트 클리어 케이스"
12366233391,514678,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 소프트 케이스"
12366233289,514679,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 실리콘 케이스"
12366233187,514680,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 울트라슬림핏 케이스"
12366233080,514682,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 클리어 그래픽 케이스"
12366232962,514683,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 맥세이프 클리어 케이스"
12366232853,514684,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 메탈데코 하드쉘 케이스"
12366232743,514686,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 카드 포켓 케이스"
12366232638,514687,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 크리스탈 클리어 케이스"
12366232512,514688,SUSPENSION,"내셔널지오그래픽 아이폰17 시리즈 팔레트컬러 와펜 케이스"
12361237287,514403,SUSPENSION,"[1+1] 디즈니 앨리스 하트여왕 머그 소서세트"
12361236348,514409,SUSPENSION,"[1+1]디즈니 썸썸 미키마우스 실리콘 무드등"
12361233217,514411,SUSPENSION,"[1+1] 디즈니 곰돌이 푸 브런치 식기 세트"
12361084025,,SUSPENSION,"[1+1] 릴팡 디즈니 캔버스 보조가방(미키) / DB8877"
12361069893,514395,SUSPENSION,"[1+1] 썸썸 토이스토리_꿀잠 팔쿠션 2종"
12360411936,514350,SUSPENSION,"[1+1] 릴팡 디즈니 캔버스 보조가방(미키) / DB8877"
12360408207,514349,SUSPENSION,"[1+1] 릴팡 인사이드아웃2 후르츠도시락 스텐포크세트 / IS8893"
12360403821,514347,SUSPENSION,"[1+1] 릴팡 마블큐티3~4인용돗자리 / MV5570"
12360402558,514346,SUSPENSION,"[1+1] 릴팡 미키 카툰 데일리종이컵 50P(184ml) / MK7813"
12360398441,514345,SUSPENSION,"[1+1] 릴팡 디즈니 라이브 자동차 입체 코스튬(카 맥퀸)"
12360396944,514348,SUSPENSION,"[1+1] 릴팡 마블 메탈 엠블럼 머그 (데드풀앤울버린) / MV8864"
12360393358,514344,SUSPENSION,"[1+1] 릴팡 미키 빈티지 뱃지 컬렉션 머그 / MK7142"
12360391724,514341,SUSPENSION,"[1+1] 릴팡 마블 스텐빨대 이중텀블러(스파이더맨) / MV6696"
12360389991,514339,SUSPENSION,"[1+1] 릴펫 미키 아이콘 세라믹펫볼(M) / LP5592"
12360384714,514342,SUSPENSION,"[1+1] 마블 이터널스 캔유리컵(473ml) 2P / MV7542"
12360384508,514335,SUSPENSION,"[1+1] 릴팡 미키 빈티지텀블러4P(S5886)"
12360377529,514337,SUSPENSION,"[1+1] 릴팡 미키 밀키스텐보틀 350ml(RED) / MK5147"
12360370904,514336,SUSPENSION,"[1+1] 릴팡 미키 카툰 입체접시 / MK4810"
12360370683,514334,SUSPENSION,"[1+1] 릴핑 디즈니 미키 멜라민 아이콘 접시 핑크 MK5960"
12360370526,514333,SUSPENSION,"[1+1] 디즈니 미키 멜라민 아이콘 접시 민트 MK5998"
12360364231,514343,SUSPENSION,"[1+1] 릴팡 프린세스 앵커 원터치어깨끈물통(로얄핑크)"
12360364064,514340,SUSPENSION,"[1+1] 릴팡 마블 원터치어깨끈물통(아이언맨) / MV6108"
12360363918,514338,SUSPENSION,"[1+1] 릴팡 온워드 원터치어깨끈물통/OW6112"
12360363704,514332,SUSPENSION,"[1+1] 릴팡 미키 어깨끈입체빨대물통 MK5253"
12360333820,514614,SUSPENSION,"(1+1)디즈니 오픈형 자수 실내화 알린&햄 + 파우치"
12360280663,514410,SUSPENSION,"[1+1] 디즈니 파스텔 스테인리스 텀블러 2종"
12360266601,514412,SUSPENSION,"[1+1] 디즈니 곰돌이 푸 클래식 장구머그_곰돌이 푸"
12360257992,514458,SUSPENSION,"[1+1] 디즈니 LED 네온 무드등 2종"
12360255049,514521,SUSPENSION,"미키 멀티 병원가방 놀이세트 2종"
12360254853,514522,SUSPENSION,"맥스터핀스 시리즈4 의사가방 역할놀이세트 1+1"
12360251629,514523,SUSPENSION,"마텔 인어공주 클래식 스토리북+패션돌 2종세트"
12360251524,514524,SALE,"마텔 인어공주 클래식 스토리북+패션돌 2종세트"
12360251354,514525,SUSPENSION,"마텔 디즈니프린세스 패션돌 인어공주+디즈니시계"
12360251186,514526,SUSPENSION,"마텔 디즈니프린세스 패션돌 벨 공주인형+디즈니시계"
12360251022,514527,SUSPENSION,"마텔 디즈니프린세스 패션돌 오로라+디즈니시계"
12360250873,514528,SUSPENSION,"마텔 디즈니프린세스 패션돌 백설공주 공주인형+디즈니시계"
12349072259,514569,SUSPENSION,"[디즈니] 프린세스 캐슬 헤드쿠션 90x42 핑크"
12349052948,514621,SUSPENSION,"디즈니 자수 쿠션커버 40x40 + 쿠션솜"
12349051123,514319,SALE,"[디즈니] 미키_색동 가방"
12349049924,514322,SALE,"[디즈니] 미키_색동 파우치 2종 세트 (대형+소형)"
12349049668,514321,SALE,"[디즈니] 미키_색동 향기 복주머니"
12349048662,514325,SALE,"[디즈니] 미키_색동 마그넷 2종 세트"
12349046433,514591,SUSPENSION,"[디즈니] 주토피아 닉 주디 반원형 발매트"
12349043929,514588,SUSPENSION,"[디즈니] 주토피아 주디 마그네틱 보조배터리 10,000mAh"
